,user_id,count,mean,std,min,25%,50%,75%,max
764,29278,1.0,314.03,,314.03,314.03,314.03,314.03,314.03
765,29284,1.0,1686.19,,1686.19,1686.19,1686.19,1686.19,1686.19
766,29312,1.0,1763.42,,1763.42,1763.42,1763.42,1763.42,1763.42
767,29343,1.0,30.89,,30.89,30.89,30.89,30.89,30.89
768,29363,1.0,261.37,,261.37,261.37,261.37,261.37,261.37
769,29414,1.0,364.63,,364.63,364.63,364.63,364.63,364.63
770,29423,1.0,748.06,,748.06,748.06,748.06,748.06,748.06
771,29500,1.0,317.15,,317.15,317.15,317.15,317.15,317.15
772,29529,1.0,24.23,,24.23,24.23,24.23,24.23,24.23
773,29540,1.0,2595.87,,2595.87,2595.87,2595.87,2595.87,2595.87
774,29573,1.0,193.63,,193.63,193.63,193.63,193.63,193.63
775,29700,1.0,60.29,,60.29,60.29,60.29,60.29,60.29
776,29728,1.0,424.49,,424.49,424.49,424.49,424.49,424.49
777,29804,1.0,74.63,,74.63,74.63,74.63,74.63,74.63
778,29880,1.0,1043.63,,1043.63,1043.63,1043.63,1043.63,1043.63
779,29890,1.0,1273.51,,1273.51,1273.51,1273.51,1273.51,1273.51
780,29915,1.0,728.21,,728.21,728.21,728.21,728.21,728.21
781,29930,1.0,435.95,,435.95,435.95,435.95,435.95,435.95
782,29931,1.0,337.69,,337.69,337.69,337.69,337.69,337.69
783,29990,1.0,70.53,,70.53,70.53,70.53,70.53,70.53
784,30014,1.0,393.68,,393.68,393.68,393.68,393.68,393.68
785,30052,1.0,2.53,,2.53,2.53,2.53,2.53,2.53
786,30130,1.0,243.97,,243.97,243.97,243.97,243.97,243.97
787,30189,1.0,654.52,,654.52,654.52,654.52,654.52,654.52
788,30198,1.0,25.64,,25.64,25.64,25.64,25.64,25.64
789,30207,1.0,241.64,,241.64,241.64,241.64,241.64,241.64
790,30237,1.0,188.17,,188.17,188.17,188.17,188.17,188.17
791,30248,1.0,10.17,,10.17,10.17,10.17,10.17,10.17
792,30270,1.0,15.74,,15.74,15.74,15.74,15.74,15.74
793,30295,1.0,207.09,,207.09,207.09,207.09,207.09,207.09
794,30381,1.0,503.59,,503.59,503.59,503.59,503.59,503.59
795,30401,1.0,249.06,,249.06,249.06,249.06,249.06,249.06
796,30441,1.0,1118.52,,1118.52,1118.52,1118.52,1118.52,1118.52
797,30447,1.0,256.98,,256.98,256.98,256.98,256.98,256.98
798,30494,1.0,20.92,,20.92,20.92,20.92,20.92,20.92
799,30508,1.0,621.9,,621.9,621.9,621.9,621.9,621.9
800,30570,1.0,110.75,,110.75,110.75,110.75,110.75,110.75
801,30578,1.0,1022.83,,1022.83,1022.83,1022.83,1022.83,1022.83
802,30690,1.0,835.11,,835.11,835.11,835.11,835.11,835.11
803,30702,2.0,1153.7150000000001,644.8177448318246,697.76,925.7375,1153.7150000000001,1381.6925,1609.67
804,30806,1.0,10.46,,10.46,10.46,10.46,10.46,10.46
805,30874,4.0,2096.655,258.0901197256494,1763.82,1957.9725,2151.135,2289.8175,2320.53
806,30907,1.0,700.8,,700.8,700.8,700.8,700.8,700.8
807,30920,1.0,496.86,,496.86,496.86,496.86,496.86,496.86
808,30948,1.0,10.27,,10.27,10.27,10.27,10.27,10.27
809,31037,1.0,684.36,,684.36,684.36,684.36,684.36,684.36
810,31095,1.0,652.82,,652.82,652.82,652.82,652.82,652.82
811,31124,1.0,266.15,,266.15,266.15,266.15,266.15,266.15
812,31162,1.0,100.56,,100.56,100.56,100.56,100.56,100.56
813,31219,1.0,30.04,,30.04,30.04,30.04,30.04,30.04
814,31255,1.0,65.34,,65.34,65.34,65.34,65.34,65.34
815,31269,1.0,270.88,,270.88,270.88,270.88,270.88,270.88
816,31324,1.0,50.19,,50.19,50.19,50.19,50.19,50.19
817,31333,1.0,318.44,,318.44,318.44,318.44,318.44,318.44
818,31379,1.0,121.86,,121.86,121.86,121.86,121.86,121.86
819,31451,1.0,348.0,,348.0,348.0,348.0,348.0,348.0
820,31481,1.0,180.9,,180.9,180.9,180.9,180.9,180.9
821,31492,1.0,1520.62,,1520.62,1520.62,1520.62,1520.62,1520.62
822,31503,1.0,198.1,,198.1,198.1,198.1,198.1,198.1
823,31544,1.0,2558.17,,2558.17,2558.17,2558.17,2558.17,2558.17
824,31556,1.0,166.84,,166.84,166.84,166.84,166.84,166.84
825,31561,3.0,3521.14,916.7395693979834,2463.69,3235.795,4007.9,4049.865,4091.83
826,31598,1.0,292.66,,292.66,292.66,292.66,292.66,292.66
827,31621,1.0,325.51,,325.51,325.51,325.51,325.51,325.51
828,31622,1.0,473.35,,473.35,473.35,473.35,473.35,473.35
829,31672,1.0,173.26,,173.26,173.26,173.26,173.26,173.26
830,31746,1.0,488.89,,488.89,488.89,488.89,488.89,488.89
831,31753,1.0,431.12,,431.12,431.12,431.12,431.12,431.12
832,31780,1.0,339.8,,339.8,339.8,339.8,339.8,339.8
833,31796,1.0,508.94,,508.94,508.94,508.94,508.94,508.94
834,31819,4.0,732.0799999999999,655.6844247552832,10.29,427.11749999999995,662.72,967.6825,1592.59
835,31847,1.0,1571.14,,1571.14,1571.14,1571.14,1571.14,1571.14
836,31867,1.0,3989.27,,3989.27,3989.27,3989.27,3989.27,3989.27
837,31869,1.0,20.57,,20.57,20.57,20.57,20.57,20.57
838,31883,1.0,884.96,,884.96,884.96,884.96,884.96,884.96
839,31893,1.0,736.34,,736.34,736.34,736.34,736.34,736.34
840,32196,1.0,80.21,,80.21,80.21,80.21,80.21,80.21
841,32202,1.0,461.39,,461.39,461.39,461.39,461.39,461.39
842,32203,1.0,251.62,,251.62,251.62,251.62,251.62,251.62
843,32229,1.0,430.03,,430.03,430.03,430.03,430.03,430.03
844,32250,1.0,65.54,,65.54,65.54,65.54,65.54,65.54
845,32313,1.0,15.68,,15.68,15.68,15.68,15.68,15.68
846,32330,1.0,2975.55,,2975.55,2975.55,2975.55,2975.55,2975.55
847,32383,1.0,89.01,,89.01,89.01,89.01,89.01,89.01
848,32430,1.0,2144.93,,2144.93,2144.93,2144.93,2144.93,2144.93
849,32445,1.0,267.6,,267.6,267.6,267.6,267.6,267.6
850,32617,1.0,571.31,,571.31,571.31,571.31,571.31,571.31
851,32635,1.0,272.75,,272.75,272.75,272.75,272.75,272.75
852,32678,1.0,3449.01,,3449.01,3449.01,3449.01,3449.01,3449.01
853,32685,1.0,99.2,,99.2,99.2,99.2,99.2,99.2
854,32737,1.0,1023.21,,1023.21,1023.21,1023.21,1023.21,1023.21
855,32799,1.0,268.38,,268.38,268.38,268.38,268.38,268.38
856,32861,1.0,252.56,,252.56,252.56,252.56,252.56,252.56
857,32882,1.0,546.33,,546.33,546.33,546.33,546.33,546.33
858,32928,1.0,256.89,,256.89,256.89,256.89,256.89,256.89
859,32969,1.0,637.83,,637.83,637.83,637.83,637.83,637.83
860,33071,3.0,151.71666666666667,97.92817589097294,38.79,120.955,203.12,208.18,213.24
861,33097,1.0,461.07,,461.07,461.07,461.07,461.07,461.07
862,33129,1.0,443.15,,443.15,443.15,443.15,443.15,443.15
863,33155,1.0,205.06,,205.06,205.06,205.06,205.06,205.06
864,33181,1.0,387.33,,387.33,387.33,387.33,387.33,387.33
865,33201,1.0,417.53,,417.53,417.53,417.53,417.53,417.53
866,33215,1.0,235.92,,235.92,235.92,235.92,235.92,235.92
867,33262,1.0,775.27,,775.27,775.27,775.27,775.27,775.27
868,33270,1.0,438.07,,438.07,438.07,438.07,438.07,438.07
869,33326,2.0,1197.295,174.2806083590484,1074.06,1135.6775,1197.295,1258.9125,1320.53
870,33423,1.0,840.71,,840.71,840.71,840.71,840.71,840.71
871,33558,1.0,317.78,,317.78,317.78,317.78,317.78,317.78
872,33570,1.0,303.38,,303.38,303.38,303.38,303.38,303.38
873,33616,1.0,404.82,,404.82,404.82,404.82,404.82,404.82
874,33648,1.0,179.38,,179.38,179.38,179.38,179.38,179.38
875,33684,1.0,1664.66,,1664.66,1664.66,1664.66,1664.66,1664.66
876,33720,1.0,336.93,,336.93,336.93,336.93,336.93,336.93
877,33756,1.0,521.77,,521.77,521.77,521.77,521.77,521.77
878,33764,1.0,1125.47,,1125.47,1125.47,1125.47,1125.47,1125.47
879,33773,1.0,10.61,,10.61,10.61,10.61,10.61,10.61
880,33782,1.0,1824.43,,1824.43,1824.43,1824.43,1824.43,1824.43
881,33800,1.0,195.4,,195.4,195.4,195.4,195.4,195.4
882,33805,2.0,375.07,515.9616760962,10.23,192.64999999999998,375.07,557.49,739.91
883,33835,1.0,2555.18,,2555.18,2555.18,2555.18,2555.18,2555.18
884,33867,1.0,3413.51,,3413.51,3413.51,3413.51,3413.51,3413.51
885,33898,1.0,270.15,,270.15,270.15,270.15,270.15,270.15
886,33933,1.0,1001.42,,1001.42,1001.42,1001.42,1001.42,1001.42
887,33958,1.0,252.98,,252.98,252.98,252.98,252.98,252.98
888,33990,1.0,3292.61,,3292.61,3292.61,3292.61,3292.61,3292.61
889,34109,2.0,1522.2800000000002,437.5152497913644,1212.91,1367.595,1522.2800000000002,1676.9650000000001,1831.65
890,34150,1.0,368.42,,368.42,368.42,368.42,368.42,368.42
891,34172,2.0,663.74,417.43341720566644,368.57,516.155,663.74,811.325,958.91
892,34175,1.0,70.35,,70.35,70.35,70.35,70.35,70.35
893,34194,1.0,552.49,,552.49,552.49,552.49,552.49,552.49
894,34204,1.0,297.04,,297.04,297.04,297.04,297.04,297.04
895,34231,1.0,628.06,,628.06,628.06,628.06,628.06,628.06
896,34289,1.0,2174.53,,2174.53,2174.53,2174.53,2174.53,2174.53
897,34305,1.0,287.96,,287.96,287.96,287.96,287.96,287.96
898,34313,1.0,547.65,,547.65,547.65,547.65,547.65,547.65
899,34323,1.0,215.5,,215.5,215.5,215.5,215.5,215.5
900,34335,1.0,1172.49,,1172.49,1172.49,1172.49,1172.49,1172.49
901,34342,1.0,331.64,,331.64,331.64,331.64,331.64,331.64
902,34397,1.0,132.99,,132.99,132.99,132.99,132.99,132.99
903,34426,1.0,189.86,,189.86,189.86,189.86,189.86,189.86
904,34479,1.0,328.26,,328.26,328.26,328.26,328.26,328.26
905,34482,2.0,822.52,331.47751688462984,588.13,705.325,822.52,939.715,1056.91
906,34497,1.0,956.86,,956.86,956.86,956.86,956.86,956.86
907,34548,6.0,314.96166666666664,209.59489072176035,30.37,213.5975,283.32,422.8375,633.06
908,34556,1.0,179.56,,179.56,179.56,179.56,179.56,179.56
909,34559,1.0,282.1,,282.1,282.1,282.1,282.1,282.1
910,34569,1.0,240.73,,240.73,240.73,240.73,240.73,240.73
911,34603,1.0,45.22,,45.22,45.22,45.22,45.22,45.22
912,34612,1.0,3721.73,,3721.73,3721.73,3721.73,3721.73,3721.73
913,34692,1.0,524.03,,524.03,524.03,524.03,524.03,524.03
914,34705,1.0,929.57,,929.57,929.57,929.57,929.57,929.57
915,34752,1.0,209.67,,209.67,209.67,209.67,209.67,209.67
916,34771,1.0,116.77,,116.77,116.77,116.77,116.77,116.77
917,34806,1.0,551.27,,551.27,551.27,551.27,551.27,551.27
918,34810,1.0,1627.77,,1627.77,1627.77,1627.77,1627.77,1627.77
919,34814,1.0,747.81,,747.81,747.81,747.81,747.81,747.81
920,34851,1.0,691.67,,691.67,691.67,691.67,691.67,691.67
921,34898,1.0,2106.92,,2106.92,2106.92,2106.92,2106.92,2106.92
922,34904,1.0,798.11,,798.11,798.11,798.11,798.11,798.11
923,34927,1.0,201.63,,201.63,201.63,201.63,201.63,201.63
924,34989,1.0,771.19,,771.19,771.19,771.19,771.19,771.19
925,35083,2.0,643.65,581.1569213215996,232.71,438.17999999999995,643.65,849.1199999999999,1054.59
926,35108,1.0,3258.81,,3258.81,3258.81,3258.81,3258.81,3258.81
927,35138,2.0,2908.92,1377.6137153788793,1934.8,2421.86,2908.92,3395.98,3883.04
928,35252,1.0,312.01,,312.01,312.01,312.01,312.01,312.01
929,35268,2.0,826.45,742.1227089909054,301.69,564.0699999999999,826.45,1088.83,1351.21
930,35315,1.0,438.83,,438.83,438.83,438.83,438.83,438.83
931,35318,1.0,625.05,,625.05,625.05,625.05,625.05,625.05
932,35362,1.0,619.23,,619.23,619.23,619.23,619.23,619.23
933,35422,1.0,232.87,,232.87,232.87,232.87,232.87,232.87
934,35428,1.0,83.93,,83.93,83.93,83.93,83.93,83.93
935,35492,1.0,394.13,,394.13,394.13,394.13,394.13,394.13
936,35542,1.0,1900.98,,1900.98,1900.98,1900.98,1900.98,1900.98
937,35658,1.0,611.62,,611.62,611.62,611.62,611.62,611.62
938,35750,1.0,919.21,,919.21,919.21,919.21,919.21,919.21
939,35844,1.0,390.14,,390.14,390.14,390.14,390.14,390.14
940,35846,1.0,229.98,,229.98,229.98,229.98,229.98,229.98
941,35869,1.0,415.89,,415.89,415.89,415.89,415.89,415.89
942,35882,1.0,2439.3,,2439.3,2439.3,2439.3,2439.3,2439.3
943,35907,2.0,314.405,44.85178313066272,282.69,298.5475,314.405,330.2625,346.12
944,35960,1.0,248.39,,248.39,248.39,248.39,248.39,248.39
945,35993,1.0,184.46,,184.46,184.46,184.46,184.46,184.46
946,36008,1.0,685.63,,685.63,685.63,685.63,685.63,685.63
947,36053,1.0,75.07,,75.07,75.07,75.07,75.07,75.07
948,36093,1.0,475.23,,475.23,475.23,475.23,475.23,475.23
949,36109,1.0,661.77,,661.77,661.77,661.77,661.77,661.77
950,36133,1.0,129.29,,129.29,129.29,129.29,129.29,129.29
951,36202,1.0,1584.04,,1584.04,1584.04,1584.04,1584.04,1584.04
952,36226,1.0,762.08,,762.08,762.08,762.08,762.08,762.08
953,36292,1.0,1194.03,,1194.03,1194.03,1194.03,1194.03,1194.03
954,36309,1.0,2261.04,,2261.04,2261.04,2261.04,2261.04,2261.04
955,36325,1.0,815.81,,815.81,815.81,815.81,815.81,815.81
956,36328,1.0,154.0,,154.0,154.0,154.0,154.0,154.0
957,36518,1.0,366.95,,366.95,366.95,366.95,366.95,366.95
958,36538,1.0,163.46,,163.46,163.46,163.46,163.46,163.46
959,36549,1.0,158.66,,158.66,158.66,158.66,158.66,158.66
960,36595,1.0,1380.77,,1380.77,1380.77,1380.77,1380.77,1380.77
961,36652,1.0,305.96,,305.96,305.96,305.96,305.96,305.96
962,36654,1.0,3329.54,,3329.54,3329.54,3329.54,3329.54,3329.54
963,36730,1.0,88.85,,88.85,88.85,88.85,88.85,88.85
964,36857,1.0,337.29,,337.29,337.29,337.29,337.29,337.29
965,36860,1.0,2666.96,,2666.96,2666.96,2666.96,2666.96,2666.96
966,36937,1.0,647.7,,647.7,647.7,647.7,647.7,647.7
967,37099,1.0,1369.08,,1369.08,1369.08,1369.08,1369.08,1369.08
968,37113,2.0,392.22999999999996,195.98171547366346,253.65,322.94,392.22999999999996,461.52,530.81
969,37125,1.0,301.87,,301.87,301.87,301.87,301.87,301.87
970,37169,1.0,72.28,,72.28,72.28,72.28,72.28,72.28
971,37176,1.0,131.69,,131.69,131.69,131.69,131.69,131.69
972,37183,1.0,1561.5,,1561.5,1561.5,1561.5,1561.5,1561.5
973,37202,1.0,885.75,,885.75,885.75,885.75,885.75,885.75
974,37238,1.0,830.64,,830.64,830.64,830.64,830.64,830.64
975,37317,1.0,221.17,,221.17,221.17,221.17,221.17,221.17
976,37333,1.0,285.8,,285.8,285.8,285.8,285.8,285.8
977,37373,2.0,2092.4900000000002,764.8208366669936,1551.68,1822.085,2092.4900000000002,2362.895,2633.3
978,37427,1.0,981.62,,981.62,981.62,981.62,981.62,981.62
979,37462,1.0,247.18,,247.18,247.18,247.18,247.18,247.18
980,37507,1.0,1272.11,,1272.11,1272.11,1272.11,1272.11,1272.11
981,37574,1.0,80.08,,80.08,80.08,80.08,80.08,80.08
982,37647,1.0,2526.13,,2526.13,2526.13,2526.13,2526.13,2526.13
983,37681,1.0,315.34,,315.34,315.34,315.34,315.34,315.34
984,37723,1.0,544.27,,544.27,544.27,544.27,544.27,544.27
985,37725,1.0,4072.37,,4072.37,4072.37,4072.37,4072.37,4072.37
986,37798,2.0,728.6400000000001,16.19274528917192,717.19,722.9150000000001,728.6400000000001,734.365,740.09
987,37879,1.0,105.84,,105.84,105.84,105.84,105.84,105.84
988,38003,1.0,2332.18,,2332.18,2332.18,2332.18,2332.18,2332.18
989,38200,1.0,380.53,,380.53,380.53,380.53,380.53,380.53
990,38249,2.0,274.81,30.080322471675725,253.54,264.175,274.81,285.445,296.08
991,38289,1.0,355.36,,355.36,355.36,355.36,355.36,355.36
992,38299,1.0,221.98,,221.98,221.98,221.98,221.98,221.98
993,38320,1.0,632.88,,632.88,632.88,632.88,632.88,632.88
994,38392,1.0,1082.82,,1082.82,1082.82,1082.82,1082.82,1082.82
995,38415,1.0,2368.92,,2368.92,2368.92,2368.92,2368.92,2368.92
996,38436,1.0,1129.3,,1129.3,1129.3,1129.3,1129.3,1129.3
997,38480,1.0,70.42,,70.42,70.42,70.42,70.42,70.42
998,38520,1.0,249.97,,249.97,249.97,249.97,249.97,249.97
999,38545,1.0,175.62,,175.62,175.62,175.62,175.62,175.62
1000,38561,1.0,1792.78,,1792.78,1792.78,1792.78,1792.78,1792.78
1001,38593,1.0,99.78,,99.78,99.78,99.78,99.78,99.78
1002,38627,1.0,25.9,,25.9,25.9,25.9,25.9,25.9
1003,38628,1.0,367.1,,367.1,367.1,367.1,367.1,367.1
1004,38730,1.0,418.23,,418.23,418.23,418.23,418.23,418.23
1005,38734,1.0,1806.62,,1806.62,1806.62,1806.62,1806.62,1806.62
1006,38822,1.0,775.94,,775.94,775.94,775.94,775.94,775.94
1007,38839,2.0,256.505,48.938860325920956,221.9,239.20250000000001,256.505,273.8075,291.11
1008,38890,1.0,4017.96,,4017.96,4017.96,4017.96,4017.96,4017.96
1009,38900,1.0,651.57,,651.57,651.57,651.57,651.57,651.57
1010,38913,1.0,1785.69,,1785.69,1785.69,1785.69,1785.69,1785.69
1011,38921,1.0,99.64,,99.64,99.64,99.64,99.64,99.64
1012,38995,1.0,4035.68,,4035.68,4035.68,4035.68,4035.68,4035.68
1013,39024,1.0,471.66,,471.66,471.66,471.66,471.66,471.66
1014,39061,1.0,127.27,,127.27,127.27,127.27,127.27,127.27
1015,39068,1.0,922.69,,922.69,922.69,922.69,922.69,922.69
1016,39143,1.0,747.23,,747.23,747.23,747.23,747.23,747.23
1017,39157,2.0,271.31,4.002224381515837,268.48,269.895,271.31,272.725,274.14
1018,39265,1.0,95.61,,95.61,95.61,95.61,95.61,95.61
1019,39273,2.0,497.1,164.17605245589266,381.01,439.055,497.1,555.145,613.19
1020,39318,1.0,489.93,,489.93,489.93,489.93,489.93,489.93
1021,39334,1.0,3583.84,,3583.84,3583.84,3583.84,3583.84,3583.84
1022,39355,1.0,672.87,,672.87,672.87,672.87,672.87,672.87
1023,39367,1.0,1048.91,,1048.91,1048.91,1048.91,1048.91,1048.91
1024,39396,2.0,1436.805,603.3388610474218,1010.18,1223.4925,1436.805,1650.1175,1863.43
1025,39443,2.0,2.56,0.4666904755831215,2.23,2.395,2.56,2.725,2.89
1026,39503,1.0,262.29,,262.29,262.29,262.29,262.29,262.29
1027,39508,1.0,628.33,,628.33,628.33,628.33,628.33,628.33
1028,39539,1.0,249.18,,249.18,249.18,249.18,249.18,249.18
1029,39540,1.0,120.89,,120.89,120.89,120.89,120.89,120.89
1030,39624,1.0,90.42,,90.42,90.42,90.42,90.42,90.42
1031,39708,1.0,224.6,,224.6,224.6,224.6,224.6,224.6
1032,39729,1.0,10.98,,10.98,10.98,10.98,10.98,10.98
1033,39744,1.0,790.71,,790.71,790.71,790.71,790.71,790.71
1034,39816,1.0,60.1,,60.1,60.1,60.1,60.1,60.1
1035,39875,1.0,1021.56,,1021.56,1021.56,1021.56,1021.56,1021.56
1036,39903,1.0,791.67,,791.67,791.67,791.67,791.67,791.67
1037,39905,1.0,214.06,,214.06,214.06,214.06,214.06,214.06
1038,39925,1.0,352.09,,352.09,352.09,352.09,352.09,352.09
1039,40010,1.0,1499.66,,1499.66,1499.66,1499.66,1499.66,1499.66
1040,40150,1.0,221.88,,221.88,221.88,221.88,221.88,221.88
1041,40151,1.0,530.09,,530.09,530.09,530.09,530.09,530.09
1042,40230,1.0,693.59,,693.59,693.59,693.59,693.59,693.59
1043,40278,1.0,156.45,,156.45,156.45,156.45,156.45,156.45
1044,40298,1.0,10.1,,10.1,10.1,10.1,10.1,10.1
1045,40302,2.0,878.46,34.52095305752729,854.05,866.255,878.46,890.665,902.87
1046,40493,3.0,1287.1266666666668,385.7946620073085,885.56,1103.225,1320.89,1487.91,1654.93
1047,40499,1.0,289.78,,289.78,289.78,289.78,289.78,289.78
1048,40506,1.0,335.02,,335.02,335.02,335.02,335.02,335.02
1049,40549,1.0,4004.99,,4004.99,4004.99,4004.99,4004.99,4004.99
1050,40571,1.0,2401.43,,2401.43,2401.43,2401.43,2401.43,2401.43
1051,40595,1.0,3919.96,,3919.96,3919.96,3919.96,3919.96,3919.96
1052,40674,1.0,934.44,,934.44,934.44,934.44,934.44,934.44
1053,40725,1.0,277.47,,277.47,277.47,277.47,277.47,277.47
1054,40738,1.0,3074.36,,3074.36,3074.36,3074.36,3074.36,3074.36
1055,40759,1.0,60.49,,60.49,60.49,60.49,60.49,60.49
1056,40779,6.0,2893.781666666667,506.6901891853311,1866.69,3028.855,3086.8050000000003,3108.1925,3197.53
1057,40781,1.0,3099.36,,3099.36,3099.36,3099.36,3099.36,3099.36
1058,40884,1.0,842.11,,842.11,842.11,842.11,842.11,842.11
1059,40980,1.0,309.12,,309.12,309.12,309.12,309.12,309.12
1060,41027,1.0,221.63,,221.63,221.63,221.63,221.63,221.63
1061,41062,1.0,268.52,,268.52,268.52,268.52,268.52,268.52
1062,41071,1.0,455.7,,455.7,455.7,455.7,455.7,455.7
1063,41092,1.0,250.98,,250.98,250.98,250.98,250.98,250.98
1064,41161,1.0,1135.08,,1135.08,1135.08,1135.08,1135.08,1135.08
1065,41202,1.0,90.76,,90.76,90.76,90.76,90.76,90.76
1066,41224,1.0,2224.39,,2224.39,2224.39,2224.39,2224.39,2224.39
1067,41281,1.0,1908.33,,1908.33,1908.33,1908.33,1908.33,1908.33
1068,41351,1.0,58.36,,58.36,58.36,58.36,58.36,58.36
1069,41358,1.0,75.23,,75.23,75.23,75.23,75.23,75.23
1070,41361,1.0,548.14,,548.14,548.14,548.14,548.14,548.14
1071,41381,1.0,75.7,,75.7,75.7,75.7,75.7,75.7
1072,41424,1.0,916.68,,916.68,916.68,916.68,916.68,916.68
1073,41438,1.0,302.73,,302.73,302.73,302.73,302.73,302.73
1074,41526,1.0,300.22,,300.22,300.22,300.22,300.22,300.22
1075,41562,1.0,403.82,,403.82,403.82,403.82,403.82,403.82
1076,41578,1.0,64.01,,64.01,64.01,64.01,64.01,64.01
1077,41595,1.0,476.1,,476.1,476.1,476.1,476.1,476.1
1078,41684,1.0,637.87,,637.87,637.87,637.87,637.87,637.87
1079,41714,1.0,754.64,,754.64,754.64,754.64,754.64,754.64
1080,41734,1.0,1339.37,,1339.37,1339.37,1339.37,1339.37,1339.37
1081,41736,1.0,80.47,,80.47,80.47,80.47,80.47,80.47
1082,41771,1.0,2798.04,,2798.04,2798.04,2798.04,2798.04,2798.04
1083,41788,1.0,748.36,,748.36,748.36,748.36,748.36,748.36
1084,41827,1.0,227.33,,227.33,227.33,227.33,227.33,227.33
1085,41872,1.0,176.71,,176.71,176.71,176.71,176.71,176.71
1086,41964,1.0,169.18,,169.18,169.18,169.18,169.18,169.18
1087,42099,1.0,1444.27,,1444.27,1444.27,1444.27,1444.27,1444.27
1088,42107,1.0,752.64,,752.64,752.64,752.64,752.64,752.64
1089,42114,1.0,370.24,,370.24,370.24,370.24,370.24,370.24
1090,42122,1.0,99.17,,99.17,99.17,99.17,99.17,99.17
1091,42129,1.0,546.47,,546.47,546.47,546.47,546.47,546.47
1092,42194,1.0,331.3,,331.3,331.3,331.3,331.3,331.3
1093,42211,1.0,195.7,,195.7,195.7,195.7,195.7,195.7
1094,42233,1.0,2261.6,,2261.6,2261.6,2261.6,2261.6,2261.6
1095,42284,1.0,269.58,,269.58,269.58,269.58,269.58,269.58
1096,42309,1.0,2650.56,,2650.56,2650.56,2650.56,2650.56,2650.56
1097,42312,1.0,252.33,,252.33,252.33,252.33,252.33,252.33
1098,42342,1.0,1088.54,,1088.54,1088.54,1088.54,1088.54,1088.54
1099,42388,2.0,3546.46,39.1030049996162,3518.81,3532.635,3546.46,3560.285,3574.11
1100,42426,1.0,2053.93,,2053.93,2053.93,2053.93,2053.93,2053.93
1101,42427,1.0,361.91,,361.91,361.91,361.91,361.91,361.91
1102,42433,1.0,2327.04,,2327.04,2327.04,2327.04,2327.04,2327.04
1103,42447,1.0,40.15,,40.15,40.15,40.15,40.15,40.15
1104,42450,1.0,388.81,,388.81,388.81,388.81,388.81,388.81
1105,42452,1.0,865.56,,865.56,865.56,865.56,865.56,865.56
1106,42458,1.0,3015.46,,3015.46,3015.46,3015.46,3015.46,3015.46
1107,42525,1.0,425.48,,425.48,425.48,425.48,425.48,425.48
1108,42540,1.0,189.02,,189.02,189.02,189.02,189.02,189.02
1109,42581,1.0,10.21,,10.21,10.21,10.21,10.21,10.21
1110,42624,1.0,227.94,,227.94,227.94,227.94,227.94,227.94
1111,42666,1.0,85.4,,85.4,85.4,85.4,85.4,85.4
1112,42677,5.0,127.2,160.2108448264349,10.02,10.26,10.32,301.58,303.82
1113,42717,1.0,263.94,,263.94,263.94,263.94,263.94,263.94
1114,42774,1.0,687.91,,687.91,687.91,687.91,687.91,687.91
1115,42789,1.0,211.12,,211.12,211.12,211.12,211.12,211.12
1116,42806,1.0,307.58,,307.58,307.58,307.58,307.58,307.58
1117,42856,1.0,143.93,,143.93,143.93,143.93,143.93,143.93
1118,42873,1.0,193.57,,193.57,193.57,193.57,193.57,193.57
1119,42923,1.0,693.86,,693.86,693.86,693.86,693.86,693.86
1120,42933,1.0,145.05,,145.05,145.05,145.05,145.05,145.05
1121,42949,1.0,116.73,,116.73,116.73,116.73,116.73,116.73
1122,42965,1.0,52.24,,52.24,52.24,52.24,52.24,52.24
1123,42978,1.0,59.8,,59.8,59.8,59.8,59.8,59.8
1124,42993,1.0,2902.39,,2902.39,2902.39,2902.39,2902.39,2902.39
1125,43018,1.0,79.85,,79.85,79.85,79.85,79.85,79.85
1126,43108,1.0,980.74,,980.74,980.74,980.74,980.74,980.74
1127,43116,1.0,196.54,,196.54,196.54,196.54,196.54,196.54
1128,43244,1.0,2403.84,,2403.84,2403.84,2403.84,2403.84,2403.84
1129,43328,1.0,200.72,,200.72,200.72,200.72,200.72,200.72
1130,43344,1.0,1093.57,,1093.57,1093.57,1093.57,1093.57,1093.57
1131,43345,1.0,172.92,,172.92,172.92,172.92,172.92,172.92
1132,43347,1.0,179.51,,179.51,179.51,179.51,179.51,179.51
1133,43388,1.0,323.93,,323.93,323.93,323.93,323.93,323.93
1134,43454,1.0,704.83,,704.83,704.83,704.83,704.83,704.83
1135,43473,1.0,1156.08,,1156.08,1156.08,1156.08,1156.08,1156.08
1136,43508,1.0,1056.76,,1056.76,1056.76,1056.76,1056.76,1056.76
1137,43510,1.0,282.97,,282.97,282.97,282.97,282.97,282.97
1138,43595,1.0,534.06,,534.06,534.06,534.06,534.06,534.06
1139,43608,1.0,616.13,,616.13,616.13,616.13,616.13,616.13
1140,43631,1.0,523.43,,523.43,523.43,523.43,523.43,523.43
1141,43666,1.0,1109.45,,1109.45,1109.45,1109.45,1109.45,1109.45
1142,43689,1.0,424.88,,424.88,424.88,424.88,424.88,424.88
1143,43730,2.0,254.99,124.97405250691043,166.62,210.805,254.99,299.175,343.36
1144,43747,1.0,90.41,,90.41,90.41,90.41,90.41,90.41
